time,open,high,low,close
1672614000,1.45018,1.45063,1.44756,1.44895
1672617600,1.44895,1.44895,1.44696,1.4483
1672621200,1.4483,1.4487,1.447,1.44718
1672624800,1.44718,1.45077,1.44623,1.45023
1672628400,1.45023,1.45126,1.44906,1.44906
1672632000,1.44906,1.45104,1.44906,1.45045
1672635600,1.45045,1.45045,1.44769,1.44924
1672639200,1.44924,1.44984,1.44673,1.44923
1672642800,1.44923,1.44923,1.44529,1.44607
1672646400,1.44607,1.44941,1.44513,1.44699
1672650000,1.44699,1.4494,1.44639,1.44827
1672653600,1.44827,1.44978,1.44738,1.44914
1672657200,1.44914,1.45045,1.44854,1.45014
1672660800,1.45014,1.45075,1.44894,1.45036
1672664400,1.45036,1.451,1.44946,1.44982
1672668000,1.44982,1.45056,1.44859,1.44888
1672671600,1.44888,1.44912,1.44612,1.4463
1672675200,1.4463,1.44794,1.44556,1.44622
1672678800,1.44622,1.44748,1.44622,1.44712
1672682400,1.44712,1.44724,1.4459,1.44605
1672686000,1.44605,1.44724,1.44584,1.44686
1672689600,1.44686,1.44844,1.44664,1.44771
1672693200,1.44771,1.44895,1.44743,1.44767
1672696800,1.44767,1.44823,1.4475,1.44773
1672700400,1.44773,1.44931,1.44411,1.44812
1672704000,1.44812,1.44848,1.44678,1.44846
1672707600,1.44846,1.45115,1.44822,1.45088
1672711200,1.45088,1.45211,1.44938,1.44944
1672714800,1.44944,1.44946,1.44518,1.44534
1672718400,1.44534,1.44682,1.44528,1.44586
1672722000,1.44586,1.44674,1.44537,1.44624
1672725600,1.44624,1.44648,1.44358,1.4436
1672729200,1.4436,1.44404,1.43794,1.4381
1672732800,1.4381,1.43891,1.4359,1.43655
1672736400,1.43655,1.43804,1.43542,1.43596
1672740000,1.43596,1.43747,1.43454,1.43546
1672743600,1.43546,1.43632,1.43465,1.4349
1672747200,1.4349,1.44063,1.4345,1.4393
1672750800,1.4393,1.44431,1.43901,1.44344
1672754400,1.44344,1.44552,1.43963,1.43966
1672758000,1.43966,1.44098,1.43786,1.43942
1672761600,1.43942,1.44322,1.43717,1.44268
1672765200,1.44268,1.44287,1.44049,1.44134
1672768800,1.44134,1.4435,1.44112,1.44172
1672772400,1.44172,1.4452,1.44169,1.44378
1672776000,1.44378,1.44403,1.44214,1.44235
1672779600,1.44235,1.44326,1.4416,1.44192
1672783200,1.44192,1.44222,1.44108,1.44143
1672786800,1.44143,1.44262,1.44115,1.4419
1672790400,1.4419,1.44251,1.44165,1.44202
1672794000,1.44202,1.44239,1.44144,1.44151
1672797600,1.44151,1.44187,1.44087,1.44122
1672801200,1.44122,1.44164,1.44076,1.44124
1672804800,1.44124,1.44144,1.44074,1.4413
1672808400,1.4413,1.44249,1.44102,1.44232
1672812000,1.44232,1.44342,1.44212,1.44231
1672815600,1.44231,1.44405,1.44163,1.44279
1672819200,1.44279,1.44577,1.43826,1.43892
1672822800,1.43892,1.44073,1.43818,1.43847
1672826400,1.43847,1.43949,1.43802,1.43906
1672830000,1.43906,1.4391,1.43695,1.43723
1672833600,1.43723,1.43792,1.43608,1.4375
1672837200,1.4375,1.43766,1.4339,1.43394
1672840800,1.43394,1.43752,1.43352,1.43694
1672844400,1.43694,1.43718,1.43282,1.43414
1672848000,1.43414,1.43438,1.43124,1.43275
1672851600,1.43275,1.43301,1.42974,1.43065
1672855200,1.43065,1.43208,1.42962,1.43088
1672858800,1.43088,1.4313,1.42953,1.42996
1672862400,1.42996,1.43052,1.4293,1.4296
1672866000,1.4296,1.42997,1.4289,1.42916
1672869600,1.42916,1.43033,1.42891,1.42996
1672873200,1.42996,1.43042,1.4286,1.43031
1672876800,1.43031,1.43389,1.43006,1.43386
1672880400,1.43386,1.43389,1.43228,1.43232
1672884000,1.43232,1.43495,1.43228,1.43405
1672887600,1.43405,1.4343,1.43276,1.4331
1672891200,1.4331,1.43341,1.43195,1.43224
1672894800,1.43224,1.43262,1.43176,1.43207
1672898400,1.43207,1.43406,1.43203,1.43281
1672902000,1.43281,1.43381,1.43181,1.43366
1672905600,1.43366,1.43608,1.4336,1.43482
1672909200,1.43482,1.4357,1.43343,1.43468
1672912800,1.43468,1.43508,1.43248,1.43422
1672916400,1.43422,1.43447,1.43198,1.43308
1672920000,1.43308,1.43346,1.43085,1.43104
1672923600,1.43104,1.43236,1.42814,1.42826
1672927200,1.42826,1.43028,1.42706,1.4274
1672930800,1.4274,1.43093,1.42716,1.42939
1672934400,1.42939,1.43108,1.42777,1.42872
1672938000,1.42872,1.43046,1.42841,1.42992
1672941600,1.42992,1.43024,1.42816,1.42862
1672945200,1.42862,1.42992,1.42819,1.42872
1672948800,1.42872,1.4294,1.42844,1.42875
1672952400,1.42875,1.42906,1.4273,1.42788
1672956000,1.42788,1.42852,1.42712,1.42759
1672959600,1.42759,1.42813,1.4269,1.427
1672963200,1.427,1.42743,1.42662,1.42692
1672966800,1.42692,1.42702,1.4265,1.42653
1672970400,1.42653,1.42726,1.42652,1.42668
1672974000,1.42668,1.42739,1.42626,1.42703
1672977600,1.42703,1.42764,1.4264,1.42764
1672981200,1.42764,1.42796,1.42674,1.42706
1672984800,1.42706,1.42815,1.42684,1.42736
1672988400,1.42736,1.42896,1.42712,1.42794
1672992000,1.42794,1.43052,1.42778,1.43036
1672995600,1.43036,1.43238,1.43012,1.43064
1672999200,1.43064,1.43268,1.43064,1.43234
1673002800,1.43234,1.43322,1.43156,1.43242
1673006400,1.43242,1.43309,1.43067,1.43304
1673010000,1.43304,1.43428,1.42656,1.42754
1673013600,1.42754,1.42754,1.42354,1.42468
1673017200,1.42468,1.43325,1.42412,1.4292
1673020800,1.4292,1.42988,1.42792,1.42866
1673024400,1.42866,1.43062,1.42791,1.43004
1673028000,1.43004,1.43088,1.42961,1.43088
1673031600,1.43088,1.43118,1.43002,1.43026
1673035200,1.43026,1.4314,1.43013,1.43135
1673038800,1.43135,1.4315,1.43054,1.4311
1673215200,1.4311,1.43114,1.43018,1.43074
1673218800,1.43074,1.43271,1.43063,1.4327
1673222400,1.4327,1.43337,1.43132,1.4319
1673226000,1.4319,1.43248,1.43104,1.43112
1673229600,1.43112,1.43164,1.43056,1.43134
1673233200,1.43134,1.43157,1.43074,1.43097
1673236800,1.43097,1.43127,1.43036,1.43107
1673240400,1.43107,1.43148,1.43058,1.4307
1673244000,1.4307,1.43216,1.4307,1.43168
1673247600,1.43168,1.43208,1.43008,1.43172
1673251200,1.43172,1.4334,1.43096,1.43291
1673254800,1.43291,1.43304,1.42742,1.42925
1673258400,1.42925,1.43006,1.42784,1.42828
1673262000,1.42828,1.43004,1.42812,1.42917
1673265600,1.42917,1.43012,1.42846,1.42916
1673269200,1.42916,1.43466,1.42898,1.4346
1673272800,1.4346,1.43814,1.43458,1.43589
1673276400,1.43589,1.43802,1.43506,1.43576
1673280000,1.43576,1.43882,1.43546,1.4386
1673283600,1.4386,1.43886,1.43668,1.43716
1673287200,1.43716,1.43826,1.43668,1.43788
1673290800,1.43788,1.43802,1.43692,1.43714
1673294400,1.43714,1.438,1.43646,1.43676
1673298000,1.43676,1.43767,1.43662,1.43728
1673301600,1.43728,1.43736,1.43618,1.43736
1673305200,1.43736,1.4379,1.4367,1.43759
1673308800,1.43759,1.43784,1.43625,1.43694
1673312400,1.43694,1.43756,1.43615,1.43638
1673316000,1.43638,1.43794,1.43626,1.4374
1673319600,1.4374,1.43756,1.43681,1.43702
1673323200,1.43702,1.43772,1.43664,1.4372
1673326800,1.4372,1.43758,1.43685,1.43748
1673330400,1.43748,1.43755,1.4359,1.43632
1673334000,1.43632,1.43796,1.43598,1.43788
1673337600,1.43788,1.43842,1.43661,1.43808
1673341200,1.43808,1.43896,1.43736,1.43816
1673344800,1.43816,1.4382,1.437,1.4376
1673348400,1.4376,1.43862,1.43703,1.43814
1673352000,1.43814,1.43926,1.43767,1.438
1673355600,1.438,1.43866,1.43684,1.43719
1673359200,1.43719,1.44079,1.43714,1.43968
1673362800,1.43968,1.44226,1.43902,1.44115
1673366400,1.44115,1.44236,1.44022,1.4422
1673370000,1.4422,1.44238,1.4412,1.4421
1673373600,1.4421,1.44245,1.4407,1.44137
1673377200,1.44137,1.44188,1.44084,1.44118
1673380800,1.44118,1.44198,1.4407,1.44144
1673384400,1.44144,1.44169,1.44077,1.44135
1673388000,1.44135,1.44154,1.44052,1.44146
1673391600,1.44146,1.44273,1.44076,1.44271
1673395200,1.44271,1.44288,1.4416,1.4428
1673398800,1.4428,1.4429,1.44157,1.44174
1673402400,1.44174,1.44236,1.44147,1.44148
1673406000,1.44148,1.4423,1.4412,1.44195
1673409600,1.44195,1.44248,1.44162,1.44229
1673413200,1.44229,1.44288,1.44217,1.44266
1673416800,1.44266,1.44362,1.44213,1.44214
1673420400,1.44214,1.44344,1.44206,1.44304
1673424000,1.44304,1.44318,1.44119,1.44134
1673427600,1.44134,1.44218,1.44064,1.44174
1673431200,1.44174,1.44356,1.4414,1.44278
1673434800,1.44278,1.44342,1.44242,1.44308
1673438400,1.44308,1.44322,1.44171,1.44282
1673442000,1.44282,1.44348,1.44182,1.44192
1673445600,1.44192,1.44595,1.44153,1.44577
1673449200,1.44577,1.44797,1.44395,1.44446
1673452800,1.44446,1.44527,1.44131,1.44152
1673456400,1.44152,1.44368,1.44083,1.44368
1673460000,1.44368,1.44464,1.44219,1.44373
1673463600,1.44373,1.44458,1.44275,1.4445
1673467200,1.4445,1.44452,1.44346,1.44399
1673470800,1.44399,1.44422,1.44363,1.44422
1673474400,1.44422,1.44464,1.44352,1.44406
1673478000,1.44406,1.44658,1.44406,1.44581
1673481600,1.44581,1.44652,1.44516,1.44528
1673485200,1.44528,1.44574,1.4449,1.44554
1673488800,1.44554,1.44562,1.44512,1.44536
1673492400,1.44536,1.44609,1.4453,1.44581
1673496000,1.44581,1.4462,1.44571,1.44608
1673499600,1.44608,1.44667,1.44534,1.44534
1673503200,1.44534,1.44619,1.44496,1.44509
1673506800,1.44509,1.44677,1.44506,1.44591
1673510400,1.44591,1.44637,1.44425,1.44452
1673514000,1.44452,1.44648,1.44421,1.44509
1673517600,1.44509,1.44591,1.44402,1.44496
1673521200,1.44496,1.4452,1.44402,1.44474
1673524800,1.44474,1.44519,1.44246,1.44322
1673528400,1.44322,1.44783,1.44045,1.44616
1673532000,1.44616,1.44724,1.44398,1.4451
1673535600,1.4451,1.45002,1.44505,1.44847
1673539200,1.44847,1.44918,1.44726,1.44806
1673542800,1.44806,1.44884,1.44692,1.44876
1673546400,1.44876,1.45081,1.44855,1.44914
1673550000,1.44914,1.44957,1.4479,1.44899
1673553600,1.44899,1.4501,1.44881,1.45009
1673557200,1.45009,1.45064,1.44951,1.45058
1673560800,1.45058,1.45107,1.4497,1.45024
1673564400,1.45024,1.453,1.45015,1.45288
1673568000,1.45288,1.45316,1.45194,1.45228
1673571600,1.45228,1.45284,1.45178,1.45245
1673575200,1.45245,1.45271,1.45096,1.45118
1673578800,1.45118,1.45186,1.45102,1.4516
1673582400,1.4516,1.45198,1.4511,1.45116
1673586000,1.45116,1.45159,1.45062,1.45092
1673589600,1.45092,1.45154,1.4503,1.45036
1673593200,1.45036,1.45076,1.44805,1.44894
1673596800,1.44894,1.44916,1.4464,1.44766
1673600400,1.44766,1.44809,1.44618,1.44722
1673604000,1.44722,1.44767,1.44627,1.44694
1673607600,1.44694,1.44754,1.4455,1.44666
1673611200,1.44666,1.44916,1.44596,1.44896
1673614800,1.44896,1.45039,1.44874,1.44928
1673618400,1.44928,1.45219,1.44829,1.45199
1673622000,1.45199,1.45356,1.45006,1.45076
1673625600,1.45076,1.45183,1.4497,1.45003
1673629200,1.45003,1.45153,1.44913,1.45099
1673632800,1.45099,1.45128,1.44986,1.45084
1673636400,1.45084,1.45116,1.44981,1.4499
1673640000,1.4499,1.45097,1.4496,1.45072
1673643600,1.45072,1.4512,1.45034,1.45108
1673820000,1.45108,1.45158,1.45019,1.45125
1673823600,1.45125,1.45157,1.44952,1.45012
1673827200,1.45012,1.45138,1.45009,1.45112
1673830800,1.45112,1.45272,1.45082,1.45218
1673834400,1.45218,1.45244,1.45132,1.45133
1673838000,1.45133,1.4518,1.45078,1.45082
1673841600,1.45082,1.45143,1.45064,1.45088
1673845200,1.45088,1.45185,1.45044,1.4518
1673848800,1.4518,1.45182,1.44986,1.44986
1673852400,1.44986,1.45104,1.44972,1.45001
1673856000,1.45001,1.45166,1.44912,1.4496
1673859600,1.4496,1.45017,1.44879,1.44944
1673863200,1.44944,1.45,1.44887,1.44966
