time,open,high,low,close
1744837200,0.63711,0.63942,0.63332,0.63918
1744923600,0.63863,0.63943,0.63673,0.6376
1745182800,0.63724,0.64378,0.63698,0.64164
1745269200,0.64138,0.64394,0.63613,0.6365
1745355600,0.63692,0.6436,0.63492,0.63594
1745442000,0.63602,0.64136,0.63436,0.64096
1745528400,0.64043,0.64209,0.63746,0.63968
1745787600,0.63924,0.64352,0.63678,0.6432
1745874000,0.64302,0.64498,0.63761,0.63838
1745960400,0.63848,0.64179,0.63561,0.64024
1746046800,0.64,0.64273,0.63657,0.63834
1746133200,0.63763,0.64698,0.63736,0.6445
1746392400,0.64553,0.64939,0.64344,0.64688
1746478800,0.64637,0.65018,0.64378,0.64946
1746565200,0.64944,0.65149,0.64212,0.6425
1746651600,0.64248,0.64646,0.63953,0.63996
1746738000,0.64018,0.64325,0.63712,0.64114
1746997200,0.6421,0.64616,0.63565,0.63718
1747083600,0.63697,0.6479,0.63614,0.64706
1747170000,0.64688,0.65012,0.64224,0.64286
1747256400,0.64314,0.64582,0.63905,0.6407
1747342800,0.64052,0.64363,0.63878,0.64034
1747602000,0.64029,0.64651,0.6398,0.64576
1747688400,0.64573,0.64592,0.63918,0.64243
1747774800,0.64244,0.64694,0.64182,0.64373
1747861200,0.64382,0.6459,0.64073,0.64105
1747947600,0.64136,0.64996,0.64084,0.64954
1748206800,0.64916,0.65376,0.64826,0.64876
1748293200,0.64912,0.64958,0.64349,0.64427
1748379600,0.64451,0.6454,0.641,0.64268
1748466000,0.6426,0.64602,0.64073,0.64422
1748552400,0.64449,0.64526,0.64075,0.64319
1748811600,0.64346,0.65004,0.64334,0.64968
1748898000,0.6492,0.65,0.6447,0.64626
1748984400,0.64589,0.65048,0.64506,0.64921
1749070800,0.64912,0.65382,0.6486,0.65056
1749157200,0.65085,0.65172,0.64795,0.64931
1749416400,0.64982,0.6534,0.6494,0.65164
1749502800,0.65146,0.65331,0.649,0.65222
1749589200,0.65244,0.6546,0.6496,0.6501
1749675600,0.65036,0.65339,0.64773,0.65326
1749762000,0.6533,0.65336,0.64562,0.64872
1750021200,0.64823,0.65522,0.64664,0.6524
1750107600,0.65261,0.65439,0.6466,0.64762
1750194000,0.64824,0.65376,0.64687,0.65084
1750280400,0.65059,0.65119,0.64458,0.64808
1750366800,0.64707,0.64957,0.6448,0.64492
1750626000,0.64294,0.64636,0.63726,0.64592
1750712400,0.6458,0.65195,0.64564,0.64892
1750798800,0.6491,0.65152,0.64844,0.65134
1750885200,0.6512,0.6564,0.6506,0.65466
1750971600,0.65454,0.65611,0.65084,0.65311
1751230800,0.6537,0.65834,0.65229,0.65814
1751317200,0.65812,0.65904,0.65538,0.6583
1751403600,0.65778,0.65888,0.65434,0.6584
1751490000,0.65834,0.65878,0.6537,0.65711
1751576400,0.65719,0.65791,0.6546,0.65539
1751835600,0.6565,0.6565,0.64854,0.64905
1751922000,0.64965,0.65586,0.6491,0.65306
1752008400,0.65286,0.6548,0.65097,0.65346
1752094800,0.65322,0.65916,0.65313,0.65893
1752181200,0.65786,0.65953,0.65564,0.6576
1752440400,0.65642,0.65877,0.65428,0.65456
1752526800,0.65496,0.65758,0.65078,0.65142
1752613200,0.65164,0.65546,0.64952,0.65282
1752699600,0.65301,0.65332,0.64542,0.64876
1752786000,0.64846,0.6541,0.64815,0.65067
1753045200,0.65164,0.65376,0.6498,0.65246
1753131600,0.6528,0.65581,0.6504,0.65554
1753218000,0.65542,0.66032,0.6548,0.6603
1753304400,0.66,0.66253,0.65863,0.65904
1753390800,0.65949,0.65988,0.6551,0.6566
1753650000,0.65746,0.65863,0.65129,0.6521
1753736400,0.6521,0.653,0.64962,0.65099
1753822800,0.65121,0.6529,0.6426,0.64338
1753909200,0.64346,0.64764,0.6424,0.6425
1753995600,0.64287,0.64935,0.6419,0.64688
1754254800,0.64677,0.64898,0.64595,0.64672
1754341200,0.64718,0.64796,0.64496,0.64726
1754427600,0.64676,0.65089,0.64657,0.65038
1754514000,0.6505,0.65414,0.64896,0.65232
1754600400,0.65169,0.65348,0.65116,0.6522
1754859600,0.65239,0.65288,0.65012,0.65132
1754946000,0.65105,0.65406,0.64818,0.65296
1755032400,0.65265,0.65629,0.65163,0.65461
1755118800,0.6545,0.65688,0.64828,0.6496
1755205200,0.64914,0.65229,0.6488,0.6508
1755464400,0.65102,0.65244,0.64816,0.64919
1755550800,0.64972,0.64979,0.64498,0.6454
1755637200,0.64607,0.64607,0.64238,0.64334
1755723600,0.64314,0.64369,0.64146,0.64212
1755810000,0.64224,0.6501,0.64152,0.64914
1756069200,0.64922,0.6505,0.64718,0.64833
1756155600,0.64788,0.6501,0.64702,0.64944
1756242000,0.64912,0.6513,0.64624,0.65057
1756328400,0.65038,0.65376,0.6503,0.65325
1756414800,0.65274,0.65487,0.65229,0.6539
1756674000,0.65461,0.65601,0.6535,0.65544
1756760400,0.6551,0.65587,0.64832,0.65206
1756846800,0.65177,0.65544,0.65022,0.65437
1756933200,0.65395,0.65499,0.65014,0.65177
1757019600,0.65132,0.65888,0.6513,0.65565
1757278800,0.65528,0.65987,0.6546,0.65926
1757365200,0.65894,0.66198,0.65822,0.65854
1757451600,0.65864,0.66357,0.65802,0.66134
1757538000,0.66174,0.66652,0.65906,0.66608
1757624400,0.6659,0.6669,0.66308,0.665
1757883600,0.66415,0.66749,0.66357,0.66702
1757970000,0.6669,0.66883,0.666,0.66848
1758056400,0.66822,0.67071,0.66414,0.66526
1758142800,0.665,0.666,0.6607,0.66126
1758229200,0.66158,0.66197,0.6586,0.65929
1758488400,0.65949,0.66026,0.65748,0.65995
1758574800,0.65976,0.66156,0.65814,0.65989
1758661200,0.65974,0.66281,0.65748,0.65833
1758747600,0.65849,0.6604,0.6526,0.65405
1758834000,0.65354,0.65515,0.65206,0.6547
1759093200,0.65494,0.65812,0.65468,0.65773
1759179600,0.65768,0.66286,0.65712,0.66134
1759266000,0.66121,0.6629,0.65894,0.66134
1759352400,0.6614,0.66246,0.65769,0.65966
1759438800,0.65943,0.66142,0.65891,0.66022
1759698000,0.65838,0.66207,0.65836,0.66178
1759784400,0.66173,0.66245,0.65787,0.6581
1759870800,0.65826,0.65894,0.65566,0.65868
1759957200,0.65828,0.66124,0.654,0.6555
1760043600,0.65563,0.6573,0.64702,0.64735
1760302800,0.65054,0.65328,0.64912,0.65152
1760389200,0.6516,0.65213,0.64404,0.64864
1760475600,0.64852,0.65233,0.64829,0.65123
1760562000,0.65051,0.65159,0.64712,0.64848
1760648400,0.64847,0.65027,0.64437,0.64958
1760907600,0.64924,0.65213,0.64846,0.6513
1760994000,0.65142,0.65251,0.64729,0.64884
1761080400,0.64888,0.65122,0.64784,0.64892
1761166800,0.64891,0.6518,0.64789,0.65133
1761253200,0.65104,0.6529,0.64928,0.65141
1761512400,0.65388,0.65596,0.65284,0.65562
1761598800,0.65526,0.65908,0.65444,0.65854
1761685200,0.65833,0.66178,0.65573,0.65748
1761771600,0.65698,0.65978,0.65326,0.65544
1761858000,0.65552,0.65604,0.65334,0.65447
1762120800,0.65446,0.65625,0.65176,0.65377
1762207200,0.65356,0.65408,0.6481,0.64894
1762293600,0.64894,0.65129,0.64586,0.65066
1762380000,0.65056,0.65187,0.64633,0.64794
1762466400,0.64804,0.64992,0.64675,0.64931
1762725600,0.64975,0.65403,0.64904,0.65363
1762812000,0.65333,0.6538,0.65148,0.65273
1762898400,0.65232,0.65501,0.65158,0.65416
1762984800,0.65408,0.65804,0.6524,0.65308
1763071200,0.65294,0.65514,0.65036,0.65353
1763330400,0.65346,0.65376,0.6482,0.64935
1763416800,0.64928,0.65184,0.6465,0.6508
1763503200,0.65061,0.65118,0.64512,0.64787
1763589600,0.64752,0.65028,0.64363,0.64399
1763676000,0.64424,0.64608,0.64214,0.64557
1763935200,0.6461,0.64684,0.64423,0.64648
1764021600,0.64628,0.64758,0.64363,0.64696
1764108000,0.64668,0.65212,0.64659,0.65182
1764194400,0.65173,0.654,0.65168,0.65342
1764280800,0.65328,0.65596,0.65204,0.65496
1764540000,0.65409,0.65666,0.65371,0.65437
1764626400,0.65447,0.65708,0.65367,0.65658
1764712800,0.65632,0.6602,0.65526,0.66014
1764799200,0.65986,0.6624,0.65986,0.66099
1764885600,0.66108,0.6649,0.66054,0.66411
1765144800,0.66354,0.6649,0.66144,0.66242
1765231200,0.66206,0.66544,0.66084,0.6642
1765317600,0.66374,0.6686,0.6629,0.66754
1765404000,0.66763,0.6679,0.66266,0.66642
1765490400,0.66655,0.66771,0.66326,0.66533
1765749600,0.6644,0.66566,0.66322,0.66408
1765836000,0.66412,0.66618,0.66182,0.66326
1765922400,0.6632,0.66352,0.65992,0.66048
1766008800,0.66071,0.66318,0.65926,0.6613
1766095200,0.6611,0.66251,0.66002,0.66116
1766354400,0.66145,0.66605,0.66056,0.66579
1766440800,0.66552,0.67027,0.66552,0.67018
1766527200,0.66995,0.67176,0.6698,0.67051
1766700000,0.67006,0.67248,0.66972,0.67152
