time,open,high,low,close
1744837200,0.59336,0.59781,0.59,0.59721
1744923600,0.59642,0.5975,0.59252,0.59365
1745182800,0.59338,0.60192,0.59295,0.60008
1745269200,0.60006,0.60295,0.59638,0.59644
1745355600,0.59694,0.60137,0.59368,0.59448
1745442000,0.59463,0.60006,0.59415,0.59972
1745528400,0.59907,0.6001,0.59486,0.5964
1745787600,0.59577,0.59825,0.59283,0.59794
1745874000,0.59791,0.59868,0.59268,0.59299
1745960400,0.59373,0.59498,0.58984,0.59336
1746046800,0.59357,0.59514,0.58938,0.59062
1746133200,0.5908,0.59776,0.59036,0.5945
1746392400,0.59487,0.5996,0.59407,0.59674
1746478800,0.59707,0.60136,0.5944,0.60072
1746565200,0.60081,0.6023,0.59348,0.59406
1746651600,0.59447,0.59748,0.59009,0.59056
1746738000,0.59032,0.59208,0.58707,0.59102
1746997200,0.59232,0.59411,0.58466,0.58546
1747083600,0.58556,0.59424,0.5847,0.59376
1747170000,0.59378,0.5969,0.58931,0.58984
1747256400,0.58988,0.59164,0.58606,0.58778
1747342800,0.58738,0.59183,0.58652,0.58818
1747602000,0.58874,0.59328,0.58762,0.59311
1747688400,0.59283,0.59322,0.58942,0.59257
1747774800,0.5922,0.59681,0.59208,0.59394
1747861200,0.59392,0.59456,0.58944,0.58987
1747947600,0.58996,0.59898,0.5895,0.59862
1748206800,0.5987,0.60318,0.59821,0.60002
1748293200,0.6,0.60067,0.59402,0.59475
1748379600,0.59474,0.59796,0.5924,0.59674
1748466000,0.59654,0.59923,0.59252,0.59685
1748552400,0.59686,0.599,0.59474,0.5965
1748811600,0.59644,0.6044,0.5963,0.60368
1748898000,0.60386,0.60548,0.59874,0.59978
1748984400,0.5998,0.60394,0.59919,0.60266
1749070800,0.60288,0.60805,0.6025,0.60355
1749157200,0.60354,0.60504,0.60067,0.60166
1749416400,0.60161,0.60654,0.60136,0.60476
1749502800,0.60472,0.60587,0.60278,0.6052
1749589200,0.60503,0.60661,0.60235,0.60286
1749675600,0.60285,0.60716,0.60059,0.60688
1749762000,0.60682,0.60698,0.5995,0.60168
1750021200,0.60114,0.60879,0.6004,0.6061
1750107600,0.60609,0.60798,0.60102,0.60154
1750194000,0.60152,0.60574,0.60093,0.60288
1750280400,0.60273,0.60356,0.5959,0.59925
1750366800,0.59895,0.60094,0.59638,0.59676
1750626000,0.59544,0.59808,0.58831,0.59772
1750712400,0.59724,0.60412,0.597,0.60066
1750798800,0.60068,0.60428,0.60046,0.60388
1750885200,0.60368,0.60749,0.60294,0.60578
1750971600,0.60531,0.60783,0.60372,0.60581
1751230800,0.60535,0.60988,0.60526,0.60969
1751317200,0.60953,0.61204,0.60755,0.60988
1751403600,0.60937,0.61061,0.605,0.60888
1751490000,0.60875,0.60931,0.60302,0.60702
1751576400,0.60697,0.60824,0.60504,0.60589
1751835600,0.60615,0.60636,0.59884,0.59938
1751922000,0.59979,0.60352,0.59793,0.5998
1752008400,0.59954,0.60145,0.5976,0.59992
1752094800,0.60016,0.60364,0.59966,0.60352
1752181200,0.60322,0.60436,0.6001,0.60075
1752440400,0.60059,0.60146,0.59686,0.5973
1752526800,0.59774,0.60061,0.59384,0.59452
1752613200,0.59468,0.597,0.59126,0.59473
1752699600,0.5947,0.59538,0.59049,0.59315
1752786000,0.59313,0.59913,0.59311,0.59614
1753045200,0.59711,0.5985,0.59388,0.5968
1753131600,0.59716,0.60044,0.59406,0.60018
1753218000,0.6002,0.60476,0.59897,0.60458
1753304400,0.60463,0.60596,0.60264,0.60285
1753390800,0.60332,0.60413,0.59979,0.60171
1753650000,0.60143,0.60328,0.59666,0.59703
1753736400,0.59724,0.59765,0.59426,0.59548
1753822800,0.59557,0.59716,0.58888,0.58948
1753909200,0.58958,0.5937,0.58883,0.58888
1753995600,0.5895,0.59292,0.58566,0.59166
1754254800,0.59094,0.59306,0.5899,0.59073
1754341200,0.59096,0.59226,0.58813,0.59016
1754427600,0.5901,0.59414,0.58908,0.59298
1754514000,0.59328,0.59674,0.59231,0.5961
1754600400,0.59618,0.5972,0.59475,0.59532
1754859600,0.59613,0.59619,0.59252,0.59383
1754946000,0.59383,0.5966,0.5913,0.59548
1755032400,0.59562,0.5996,0.59448,0.5976
1755118800,0.59739,0.59912,0.59087,0.59184
1755205200,0.59218,0.59392,0.59076,0.5922
1755464400,0.5922,0.59426,0.591,0.59222
1755550800,0.59223,0.59307,0.58914,0.58931
1755637200,0.58985,0.58994,0.58152,0.5823
1755723600,0.58182,0.58332,0.58108,0.58189
1755810000,0.58182,0.58762,0.58,0.58667
1756069200,0.58694,0.58808,0.58456,0.58494
1756155600,0.58589,0.58684,0.58288,0.58608
1756242000,0.58605,0.58652,0.58182,0.58586
1756328400,0.58487,0.5892,0.58487,0.58842
1756414800,0.58818,0.59058,0.58802,0.5897
1756674000,0.58916,0.59146,0.58899,0.5903
1756760400,0.59032,0.5908,0.58376,0.58658
1756846800,0.58641,0.58837,0.58414,0.58791
1756933200,0.58752,0.58901,0.5833,0.58468
1757019600,0.58432,0.59179,0.5841,0.58932
1757278800,0.58937,0.59457,0.58824,0.59405
1757365200,0.59377,0.59598,0.59228,0.5926
1757451600,0.59286,0.5964,0.59212,0.594
1757538000,0.59404,0.59799,0.59149,0.59771
1757624400,0.59721,0.59787,0.594,0.59574
1757883600,0.59527,0.5975,0.59489,0.59709
1757970000,0.59706,0.59912,0.59556,0.5988
1758056400,0.59818,0.60076,0.59483,0.59626
1758142800,0.59626,0.59702,0.58723,0.5883
1758229200,0.58832,0.5892,0.58538,0.5857
1758488400,0.58682,0.58717,0.58426,0.58682
1758574800,0.58643,0.58696,0.58454,0.58588
1758661200,0.58544,0.58663,0.58084,0.58139
1758747600,0.58135,0.58313,0.57587,0.57675
1758834000,0.57717,0.57762,0.57544,0.57752
1759093200,0.57752,0.57961,0.57704,0.57767
1759179600,0.57806,0.58078,0.57734,0.57934
1759266000,0.58029,0.58312,0.57864,0.58171
1759352400,0.5817,0.58429,0.58029,0.58172
1759438800,0.58172,0.58384,0.58119,0.58311
1759698000,0.58167,0.5845,0.58106,0.58425
1759784400,0.58418,0.58422,0.57942,0.57992
1759870800,0.5799,0.58019,0.5737,0.57875
1759957200,0.5786,0.58064,0.5734,0.57451
1760043600,0.57496,0.57584,0.57162,0.57206
1760302800,0.57416,0.57458,0.5719,0.57258
1760389200,0.57264,0.57288,0.56828,0.57151
1760475600,0.57161,0.5732,0.57057,0.5724
1760562000,0.5723,0.57556,0.57117,0.57246
1760648400,0.5723,0.5743,0.57119,0.57235
1760907600,0.57283,0.57532,0.57192,0.57438
1760994000,0.57396,0.57522,0.57096,0.57417
1761080400,0.57376,0.5761,0.57348,0.5739
1761166800,0.57396,0.57553,0.57246,0.57522
1761253200,0.5752,0.5779,0.57383,0.57482
1761512400,0.57778,0.57784,0.57518,0.5769
1761598800,0.57687,0.57894,0.57589,0.57814
1761685200,0.57808,0.58015,0.5749,0.57634
1761771600,0.57624,0.57885,0.57259,0.57418
1761858000,0.57422,0.5745,0.5714,0.57252
1762120800,0.57212,0.57302,0.56924,0.57072
1762207200,0.57064,0.57106,0.56353,0.56431
1762293600,0.56546,0.56655,0.56306,0.56624
1762380000,0.56574,0.56702,0.56259,0.56352
1762466400,0.56366,0.56406,0.56062,0.56266
1762725600,0.56282,0.56506,0.56204,0.5645
1762812000,0.56481,0.5669,0.56314,0.56544
1762898400,0.56522,0.56709,0.56456,0.56666
1762984800,0.56675,0.56827,0.56346,0.5654
1763071200,0.5658,0.56916,0.56457,0.56806
1763330400,0.56794,0.56892,0.56489,0.56578
1763416800,0.56596,0.56751,0.56384,0.56578
1763503200,0.56602,0.56619,0.559,0.56039
1763589600,0.56034,0.56389,0.55828,0.55833
1763676000,0.559,0.56158,0.55808,0.5613
1763935200,0.56104,0.5615,0.55955,0.56111
1764021600,0.56111,0.56287,0.55914,0.56199
1764108000,0.56176,0.57018,0.56158,0.5699
1764194400,0.5701,0.5732,0.5694,0.57294
1764280800,0.57258,0.57438,0.57038,0.57348
1764540000,0.57268,0.5752,0.57246,0.5729
1764626400,0.57244,0.57448,0.57111,0.57382
1764712800,0.57358,0.57774,0.57346,0.57742
1764799200,0.57714,0.57788,0.5758,0.57622
1764885600,0.57641,0.5787,0.57583,0.57769
1765144800,0.57788,0.57927,0.57587,0.57754
1765231200,0.57754,0.5795,0.57674,0.57814
1765317600,0.57783,0.58246,0.57614,0.58162
1765404000,0.5815,0.58314,0.57882,0.58092
1765490400,0.58081,0.58206,0.57877,0.58043
1765749600,0.58012,0.58088,0.57656,0.5783
1765836000,0.57808,0.58074,0.57582,0.57834
1765922400,0.57826,0.57943,0.57673,0.57739
1766008800,0.57736,0.57884,0.57546,0.57756
1766095200,0.5772,0.57834,0.5736,0.57558
1766354400,0.57539,0.58016,0.57464,0.57952
1766440800,0.57901,0.58434,0.57878,0.58413
1766527200,0.58382,0.58534,0.58307,0.58348
