time,open,high,low,close
1744837200,1.9214,1.926,1.8998,1.90292
1744923600,1.9031,1.9216,1.9029,1.91874
1745182800,1.91874,1.92958,1.91262,1.9187
1745269200,1.9193,1.92168,1.90777,1.9153
1745355600,1.9153,1.9156,1.89309,1.9038
1745442000,1.90365,1.9095,1.89712,1.8993
1745528400,1.89942,1.90858,1.89116,1.90574
1745787600,1.90686,1.91422,1.90296,1.9105
1745874000,1.9102,1.9244,1.90692,1.9203
1745960400,1.91976,1.92646,1.906,1.90936
1746046800,1.90926,1.91391,1.90087,1.91174
1746133200,1.9113,1.91471,1.89916,1.90088
1746392400,1.90182,1.9047,1.89275,1.89636
1746478800,1.8963,1.89864,1.88843,1.89272
1746565200,1.8927,1.90602,1.88263,1.9028
1746651600,1.90215,1.9087,1.89604,1.90146
1746738000,1.9012,1.91074,1.90073,1.9034
1746997200,1.89072,1.90039,1.88594,1.89402
1747083600,1.89475,1.8988,1.8813,1.88376
1747170000,1.8844,1.89572,1.88104,1.89462
1747256400,1.89474,1.90882,1.89124,1.90326
1747342800,1.90475,1.9103,1.89451,1.89856
1747602000,1.8985,1.90983,1.89539,1.89554
1747688400,1.8956,1.90736,1.89304,1.90432
1747774800,1.90515,1.91317,1.9008,1.90826
1747861200,1.90826,1.91572,1.90558,1.9124
1747947600,1.91225,1.91486,1.8969,1.89846
1748206800,1.8986,1.9011,1.8909,1.89796
1748293200,1.89765,1.90918,1.8975,1.90485
1748379600,1.90465,1.91035,1.89183,1.89265
1748466000,1.8929,1.90545,1.884,1.90467
1748552400,1.90459,1.90595,1.8973,1.90242
1748811600,1.90339,1.90405,1.89269,1.8958
1748898000,1.89665,1.90688,1.88971,1.8958
1748984400,1.8959,1.89812,1.89125,1.89493
1749070800,1.8942,1.89625,1.88595,1.8962
1749157200,1.896,1.8976,1.8899,1.89396
1749416400,1.89378,1.8953,1.88478,1.88855
1749502800,1.88865,1.89135,1.88282,1.8882
1749589200,1.8877,1.9065,1.88596,1.90595
1749675600,1.9047,1.91921,1.9047,1.90905
1749762000,1.9091,1.92374,1.90885,1.91996
1750021200,1.91865,1.92189,1.90481,1.90801
1750107600,1.90865,1.9107,1.90273,1.909
1750194000,1.90905,1.91081,1.90334,1.90495
1750280400,1.90475,1.92392,1.90298,1.9188
1750366800,1.91873,1.93272,1.9172,1.93074
1750626000,1.92585,1.9488,1.92585,1.93725
1750712400,1.93805,1.9389,1.922,1.9327
1750798800,1.93285,1.93346,1.92407,1.93108
1750885200,1.93065,1.93544,1.92902,1.9318
1750971600,1.93225,1.93758,1.92622,1.93484
1751230800,1.93815,1.93835,1.92736,1.9335
1751317200,1.9341,1.9386,1.92749,1.93635
1751403600,1.93621,1.94312,1.93268,1.9379
1751490000,1.9368,1.94537,1.93599,1.93698
1751576400,1.9374,1.94688,1.93486,1.94375
1751835600,1.9443,1.95882,1.9431,1.95354
1751922000,1.9526,1.95586,1.94688,1.95505
1752008400,1.95485,1.9585,1.94912,1.95424
1752094800,1.95325,1.95723,1.93818,1.93884
1752181200,1.93875,1.94838,1.93554,1.94617
1752440400,1.9446,1.95589,1.94134,1.95318
1752526800,1.9533,1.95432,1.9454,1.95172
1752613200,1.9505,1.96402,1.94608,1.95782
1752699600,1.95778,1.96499,1.95451,1.95545
